gameid,datacompleteness,league,year,playoffs,game,patch,side,position,playername,teamname,firstPick,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,team kpm,ckpm,barons,opp_barons,wardsplaced,wardskilled,controlwardsbought,visionscore,totalgold,earnedgold,earned gpm,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
LOLTMNT02_353740,complete,CBLOL,2026.0,0.0,1.0,16.03,Blue,top,Sotsy,TeamOrangeGaming,1.0,Zaahen,Sion,Sivir,Ryze,K'Sante,Ornn,1663.0,1.0,0.0,0.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5773,0.6855,0.0,0.0,8.0,4.0,1.0,29.0,12329.0,8661.0,312.4835,9975.0,284.0,276.0,8.0,10.2465,3663.0,5286.0,94.0,3315.0,5100.0,90.0,348.0,186.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6432.0,8939.0,149.0,5011.0,8561.0,143.0,1421.0,378.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,8410.0,12589.0,210.0,6902.0,11922.0,197.0,1508.0,667.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,10288.0,16219.0,256.0,8404.0,13749.0,229.0,1884.0,2470.0,27.0,0.0,2.0,0.0,0.0,1.0,1.0
